gen,dpw,dpw_NMDF,dmst,dmst_NMDF,drad,drad_NMDF,dmid,dmid_NMDF
1,1.0,270.68967440304766,1.0,21113.80663983659,1.0,22948.722925429745,1.0,21102.763223558264
2,0.9869170534662352,270.68967440304766,0.9989642923773354,21113.80663983659,1.0,22992.37615211107,0.9985435425829838,21102.763223558264
3,0.9787560566945297,270.68967440304766,0.9812401508598001,21113.80663983659,0.9886246116377322,22992.37615211107,0.9823572295468954,21102.763223558264
4,0.9652213456687099,270.68967440304766,0.9743883307540697,21113.80663983659,0.9749345742510378,22992.37615211107,0.9760232950850452,21102.763223558264
5,0.9596210852901659,270.68967440304766,0.9596008104253433,21113.80663983659,0.9618508885250553,22992.37615211107,0.9598570554251111,21102.763223558264
6,0.9394562186548822,270.68967440304766,0.9439334822637122,21113.80663983659,0.9424317204353106,22992.37615211107,0.9447266653950401,21102.763223558264
7,0.9278195647711549,270.68967440304766,0.942811988856918,21113.80663983659,0.9438600193004422,22992.37615211107,0.9448548809454362,21102.763223558264
8,0.9422688382791151,270.68967440304766,0.9520161299544945,21113.80663983659,0.9537927201767948,22992.37615211107,0.9514012496227221,21102.763223558264
9,0.9202802069365568,270.68967440304766,0.9360965119615455,21113.80663983659,0.9330453096139469,22992.37615211107,0.936418555047383,21102.763223558264
10,0.9099488642240265,270.68967440304766,0.913565359266838,21113.80663983659,0.9121494241015237,22992.37615211107,0.9137186184639569,21102.763223558264
11,0.9013872413687539,270.68967440304766,0.9094021845873282,21113.80663983659,0.9049326358510141,22992.37615211107,0.908188305076549,21102.763223558264
12,0.8824180012311217,270.68967440304766,0.8772556282557324,21113.80663983659,0.8892171619411487,22992.37615211107,0.8805937841096645,21102.763223558264
13,0.8952196770764542,270.68967440304766,0.9114657233469984,21113.80663983659,0.9040387988015989,22992.37615211107,0.9142102334384911,21102.763223558264
14,0.8649660169190371,270.68967440304766,0.8761884795724827,21113.80663983659,0.8707905059033396,22992.37615211107,0.8768601939379049,21102.763223558264
15,0.8729640349159657,270.68967440304766,0.8814933312060315,21113.80663983659,0.8823586705443752,22992.37615211107,0.8801363947830418,21102.763223558264
16,0.8636773597089551,270.68967440304766,0.8775780597710328,21113.80663983659,0.8758596154927322,22992.37615211107,0.8793982819081955,21102.763223558264
17,0.8521255986927022,270.68967440304766,0.8654377347518776,21113.80663983659,0.8559286120209458,22992.37615211107,0.8652395700853119,21102.763223558264
18,0.8305505480469249,270.68967440304766,0.8373474442566533,21113.80663983659,0.8392031027622967,22992.37615211107,0.838730636113116,21102.763223558264
19,0.8321921411354661,270.68967440304766,0.8437873393598633,21113.80663983659,0.8404550859474914,22992.37615211107,0.8438580222309907,21102.763223558264
20,0.8264966649340916,270.68967440304766,0.8249947736725375,21113.80663983659,0.8282249223050079,22992.37615211107,0.8260183474961564,21102.763223558264
21,0.8195389330327979,270.68967440304766,0.8284751707728057,21113.80663983659,0.8258078913951478,22992.37615211107,0.8296490826758391,21102.763223558264
22,0.8163336887506185,270.68967440304766,0.8232067108759372,21113.80663983659,0.8259773957918783,22992.37615211107,0.8258021512803425,21102.763223558264
23,0.80360059251921,270.68967440304766,0.8050083602485631,21113.80663983659,0.8050736137573469,22992.37615211107,0.8030928864631923,21102.763223558264
24,0.7960904302416502,270.68967440304766,0.8071643724835529,21113.80663983659,0.8010000973177427,22992.37615211107,0.807090260514798,21102.763223558264
25,0.7934142360120786,270.68967440304766,0.7933643668045907,21113.80663983659,0.7965525758770458,22992.37615211107,0.7921350106275762,21102.763223558264
26,0.7843303502914452,270.68967440304766,0.7802769223981857,21113.80663983659,0.7837551987818664,22992.37615211107,0.7800250590423681,21102.763223558264
27,0.7807886888655672,270.68967440304766,0.7765689209546784,21113.80663983659,0.7775744535574296,22992.37615211107,0.7775157443533801,21102.763223558264
28,0.7759909107642291,270.68967440304766,0.7697566745707743,21113.80663983659,0.7734847906767247,22992.37615211107,0.7720267651564969,21102.763223558264
29,0.7588321217944729,270.68967440304766,0.7495859770541536,21113.80663983659,0.7548725184852904,22992.37615211107,0.7493731968693399,21102.763223558264
30,0.7558093215526048,270.68967440304766,0.7489138544453757,21113.80663983659,0.7513072876992571,22992.37615211107,0.7509414339129772,21102.763223558264
31,0.7435090208522146,270.68967440304766,0.7283725600081684,21113.80663983659,0.7317505235908041,22992.37615211107,0.7263834654802533,21102.763223558264
32,0.7426290313059648,270.68967440304766,0.726457077737413,21113.80663983659,0.735295062070434,22992.37615211107,0.7279972088938657,21102.763223558264
33,0.7366831570869488,270.68967440304766,0.7217179737948606,21113.80663983659,0.7234965520325368,22992.37615211107,0.7182738225649428,21102.763223558264
34,0.7331188059079593,270.68967440304766,0.7138201004562335,21113.80663983659,0.7152928074990016,22992.37615211107,0.710784859323612,21102.763223558264
35,0.7228190189641787,270.68967440304766,0.6979673870821231,21113.80663983659,0.7066404340104441,22992.37615211107,0.6968451459265163,21102.763223558264
36,0.7197650184336486,270.68967440304766,0.6945815071952232,21113.80663983659,0.6984277639951295,22992.37615211107,0.6929304356074367,21102.763223558264
37,0.7179924766863468,270.68967440304766,0.6817851116823336,21113.80663983659,0.6870021909220868,22992.37615211107,0.6791906952510325,21102.763223558264
38,0.7083146894986858,270.68967440304766,0.6741068681129685,21113.80663983659,0.676509427784152,22992.37615211107,0.6724862984344432,21102.763223558264
39,0.7061134428417433,270.68967440304766,0.6668423708641185,21113.80663983659,0.668434447093133,22992.37615211107,0.6628296129844413,21102.763223558264
40,0.7031234993578762,270.68967440304766,0.6481618749669028,21113.80663983659,0.6566628427259983,22992.37615211107,0.6436901459569774,21102.763223558264
41,0.7083576163719832,270.68967440304766,0.6523938504026889,21113.80663983659,0.6636934219041447,22992.37615211107,0.6508979049374938,21102.763223558264
42,0.7045745270968068,270.68967440304766,0.6375230313615046,21113.80663983659,0.6390793080284661,22992.37615211107,0.6349503887211542,21102.763223558264
43,0.6880590752023531,270.68967440304766,0.6221459056232542,21113.80663983659,0.6346969599144728,22992.37615211107,0.6202512400911199,21102.763223558264
44,0.6879807087442551,270.68967440304766,0.6181959908155217,21113.80663983659,0.6266711849224792,22992.37615211107,0.6176529823872668,21102.763223558264
45,0.6824348060351357,270.68967440304766,0.6031381061683677,21113.80663983659,0.6097543294148551,22992.37615211107,0.6008257627405851,21102.763223558264
46,0.6889500619295927,270.68967440304766,0.5976125591551461,21113.80663983659,0.6024708640618582,22992.37615211107,0.5939301089024828,21102.763223558264
47,0.6752015610096499,270.68967440304766,0.5816452890456347,21113.80663983659,0.5927509824419374,22992.37615211107,0.5746503827734195,21102.763223558264
48,0.6727786591296545,270.68967440304766,0.5728885307954991,21113.80663983659,0.581815706517707,22992.37615211107,0.5686877673360714,21102.763223558264
49,0.6661236468021585,270.68967440304766,0.552838820463375,21113.80663983659,0.563442018045187,22992.37615211107,0.5467248429430708,21102.763223558264
50,0.6789455902850149,270.68967440304766,0.5505790551522579,21113.80663983659,0.5601321146005455,22992.37615211107,0.5446228834597615,21102.763223558264
51,0.6622229015042267,270.68967440304766,0.5401799114693436,21113.80663983659,0.5456644746779555,22992.37615211107,0.5357524013700107,21102.763223558264
52,0.6529000987469994,270.68967440304766,0.5303509717543111,21113.80663983659,0.5384958711655975,22992.37615211107,0.5251417301864812,21102.763223558264
53,0.6691758024972032,270.68967440304766,0.517467374430071,21113.80663983659,0.5223806689078588,22992.37615211107,0.5136873274622397,21102.763223558264
54,0.6530897174943392,270.68967440304766,0.49512886026391206,21113.80663983659,0.5020709767304158,22992.37615211107,0.4868575674086341,21102.763223558264
55,0.6538739675807224,270.68967440304766,0.488145724065848,21113.80663983659,0.5024121862782771,22992.37615211107,0.48123974561233446,21102.763223558264
56,0.6647632329197615,270.68967440304766,0.48737803392365564,21113.80663983659,0.49616014574600964,22992.37615211107,0.47885114117961225,21102.763223558264
57,0.6679419108852952,270.68967440304766,0.4788790053907071,21113.80663983659,0.4916208031957296,22992.37615211107,0.46878280181728865,21102.763223558264
